fips,country,state,county,level,lat,locationId,long,population,metrics,riskLevels,actuals,lastUpdatedDate 
48099,USA,TX,Coryell County,county,,iso1:us#iso2:us-tx#fips:48099,,75951,"{'testPositivityRatio': 0.037243947858472994, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 11.285471648073852, 'contactTracerCapacityRatio': None, 'infectionRate': 0.87856188134, 'infectionRateCI90': 0.6155969094099998, 'icuHeadroomRatio': 1.0869565217391306, 'icuHeadroomDetails': {'currentIcuCovid': 2, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 2, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 3}","{'cases': 2036, 'deaths': 14, 'positiveTests': 2036, 'negativeTests': 40020, 'contactTracers': None, 'hospitalBeds': {'capacity': 25, 'currentUsageTotal': None, 'currentUsageCovid': 8, 'typicalUsageRate': 0.31}, 'icuBeds': {'capacity': 4, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': None}, 'newCases': 0}",2020-11-06
48101,USA,TX,Cottle County,county,,iso1:us#iso2:us-tx#fips:48101,,1398,"{'testPositivityRatio': 0.047619047619047616, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 20.437359493153483, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 2, 'testPositivityRatio': 1, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 42, 'deaths': 3, 'positiveTests': 42, 'negativeTests': 264, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 0, 'typicalUsageRate': None}, 'newCases': 0}",2020-11-06
48103,USA,TX,Crane County,county,,iso1:us#iso2:us-tx#fips:48103,,4797,"{'testPositivityRatio': 0.0297029702970297, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 17.86831055123738, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 2, 'testPositivityRatio': 0, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 83, 'deaths': 5, 'positiveTests': 83, 'negativeTests': 1890, 'contactTracers': None, 'hospitalBeds': {'capacity': 25, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': 0.07}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': None}, 'newCases': 5}",2020-11-06
48105,USA,TX,Crockett County,county,,iso1:us#iso2:us-tx#fips:48105,,3464,"{'testPositivityRatio': 0.0, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 4.124051468162323, 'contactTracerCapacityRatio': None, 'infectionRate': 3.3937137508200004, 'infectionRateCI90': 1.4142969189399994, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 0, 'caseDensity': 1, 'contactTracerCapacityRatio': 4, 'infectionRate': 3, 'icuHeadroomRatio': 4}","{'cases': 167, 'deaths': 7, 'positiveTests': 167, 'negativeTests': 590, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 0, 'typicalUsageRate': None}, 'newCases': 1}",2020-11-06
48107,USA,TX,Crosby County,county,,iso1:us#iso2:us-tx#fips:48107,,5737,"{'testPositivityRatio': 0.14634146341463414, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 49.387019929115105, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 133, 'deaths': 9, 'positiveTests': 133, 'negativeTests': 1047, 'contactTracers': None, 'hospitalBeds': {'capacity': 25, 'currentUsageTotal': None, 'currentUsageCovid': 4, 'typicalUsageRate': 0.07}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': None}, 'newCases': 2}",2020-11-06
48109,USA,TX,Culberson County,county,,iso1:us#iso2:us-tx#fips:48109,,2171,"{'testPositivityRatio': 0.3913043478260869, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 177.666644732513, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 3, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 129, 'deaths': 3, 'positiveTests': 129, 'negativeTests': 757, 'contactTracers': None, 'hospitalBeds': {'capacity': 14, 'currentUsageTotal': None, 'currentUsageCovid': 3, 'typicalUsageRate': 0.2}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': None}, 'newCases': 1}",2020-11-06
48111,USA,TX,Dallam County,county,,iso1:us#iso2:us-tx#fips:48111,,7287,"{'testPositivityRatio': 0.6037735849056604, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 80.37797251465426, 'contactTracerCapacityRatio': None, 'infectionRate': 0.8659446066700001, 'infectionRateCI90': 0.7325427566899998, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 3, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 4}","{'cases': 412, 'deaths': 10, 'positiveTests': 412, 'negativeTests': -1, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 6, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': None}, 'newCases': 1}",2020-11-06
48113,USA,TX,Dallas County,county,,iso1:us#iso2:us-tx#fips:48113,,2635516,"{'testPositivityRatio': 0.0898846033891257, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 24.359556155227285, 'contactTracerCapacityRatio': None, 'infectionRate': 1.07681814234, 'infectionRateCI90': 0.09999999999999987, 'icuHeadroomRatio': 0.4763458401305057, 'icuHeadroomDetails': {'currentIcuCovid': 146, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 306, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 2, 'testPositivityRatio': 1, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 0}","{'cases': 97237, 'deaths': 1293, 'positiveTests': 89903, 'negativeTests': 830167, 'contactTracers': None, 'hospitalBeds': {'capacity': 9374, 'currentUsageTotal': None, 'currentUsageCovid': 509, 'typicalUsageRate': 0.66}, 'icuBeds': {'capacity': 613, 'currentUsageTotal': None, 'currentUsageCovid': 146, 'typicalUsageRate': 0.71}, 'newCases': 0}",2020-11-06
48115,USA,TX,Dawson County,county,,iso1:us#iso2:us-tx#fips:48115,,12728,"{'testPositivityRatio': 0.43392504930966475, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 98.76986621172667, 'contactTracerCapacityRatio': None, 'infectionRate': 0.9053512460969999, 'infectionRateCI90': 0.443987191093, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 2, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 3, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 4}","{'cases': 958, 'deaths': 20, 'positiveTests': 958, 'negativeTests': 3964, 'contactTracers': None, 'hospitalBeds': {'capacity': 22, 'currentUsageTotal': None, 'currentUsageCovid': 9, 'typicalUsageRate': 0.13}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': None}, 'newCases': 10}",2020-11-06
48117,USA,TX,Deaf Smith County,county,,iso1:us#iso2:us-tx#fips:48117,,18546,"{'testPositivityRatio': 0.3982300884955752, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 80.87997411840827, 'contactTracerCapacityRatio': None, 'infectionRate': 1.0076393568200002, 'infectionRateCI90': 0.46210005447, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 4, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 3, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 4}","{'cases': 1454, 'deaths': 28, 'positiveTests': 1104, 'negativeTests': 1862, 'contactTracers': None, 'hospitalBeds': {'capacity': 42, 'currentUsageTotal': None, 'currentUsageCovid': 15, 'typicalUsageRate': 0.12}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': 4, 'typicalUsageRate': None}, 'newCases': 12}",2020-11-06
48119,USA,TX,Delta County,county,,iso1:us#iso2:us-tx#fips:48119,,5331,"{'testPositivityRatio': 0.1214574898785425, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 13.398719082455717, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 2, 'testPositivityRatio': 2, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 40, 'deaths': 0, 'positiveTests': 40, 'negativeTests': 574, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 3, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': None}, 'newCases': 0}",2020-11-06
48121,USA,TX,Denton County,county,,iso1:us#iso2:us-tx#fips:48121,,887207,"{'testPositivityRatio': 0.05532390171258377, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 18.098530396111457, 'contactTracerCapacityRatio': None, 'infectionRate': 1.08880374301, 'infectionRateCI90': 0.11649986120000011, 'icuHeadroomRatio': 0.9939148073022313, 'icuHeadroomDetails': {'currentIcuCovid': 49, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 35, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 3}","{'cases': 17842, 'deaths': 179, 'positiveTests': 15415, 'negativeTests': 170723, 'contactTracers': None, 'hospitalBeds': {'capacity': 1592, 'currentUsageTotal': None, 'currentUsageCovid': 171, 'typicalUsageRate': 0.58}, 'icuBeds': {'capacity': 85, 'currentUsageTotal': None, 'currentUsageCovid': 49, 'typicalUsageRate': 0.63}, 'newCases': 207}",2020-11-06
48123,USA,TX,DeWitt County,county,,iso1:us#iso2:us-tx#fips:48123,,20160,"{'testPositivityRatio': 0.22123893805309736, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 17.715419501133788, 'contactTracerCapacityRatio': None, 'infectionRate': 0.883270745695, 'infectionRateCI90': 0.8526448613149997, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 3, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 4}","{'cases': 1111, 'deaths': 44, 'positiveTests': 1111, 'negativeTests': 3192, 'contactTracers': None, 'hospitalBeds': {'capacity': 49, 'currentUsageTotal': None, 'currentUsageCovid': 5, 'typicalUsageRate': 0.22}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': None}, 'newCases': 8}",2020-11-06
48125,USA,TX,Dickens County,county,,iso1:us#iso2:us-tx#fips:48125,,2211,"{'testPositivityRatio': 0.2898550724637681, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 45.22840343735866, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 3, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 58, 'deaths': 2, 'positiveTests': 58, 'negativeTests': 220, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 0, 'typicalUsageRate': None}, 'newCases': 0}",2020-11-06
48127,USA,TX,Dimmit County,county,,iso1:us#iso2:us-tx#fips:48127,,10124,"{'testPositivityRatio': 0.041237113402061855, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 5.644296438448947, 'contactTracerCapacityRatio': None, 'infectionRate': 0.872163353893, 'infectionRateCI90': 0.9816708231369997, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 1, 'testPositivityRatio': 1, 'caseDensity': 1, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 4}","{'cases': 244, 'deaths': 8, 'positiveTests': 244, 'negativeTests': 2364, 'contactTracers': None, 'hospitalBeds': {'capacity': 25, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': 0.21}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': 0, 'typicalUsageRate': None}, 'newCases': 0}",2020-11-06
48129,USA,TX,Donley County,county,,iso1:us#iso2:us-tx#fips:48129,,3278,"{'testPositivityRatio': 0.18947368421052632, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 30.506406345332522, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 92, 'deaths': 1, 'positiveTests': 92, 'negativeTests': 562, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 3, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': None}, 'newCases': 2}",2020-11-06
48131,USA,TX,Duval County,county,,iso1:us#iso2:us-tx#fips:48131,,11157,"{'testPositivityRatio': 0.028273809523809524, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 29.876609602342327, 'contactTracerCapacityRatio': None, 'infectionRate': 1.10687549049, 'infectionRateCI90': 0.8389595220300001, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 3, 'testPositivityRatio': 0, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 2, 'icuHeadroomRatio': 4}","{'cases': 511, 'deaths': 21, 'positiveTests': 511, 'negativeTests': 6493, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 0, 'typicalUsageRate': None}, 'newCases': 9}",2020-11-06
48133,USA,TX,Eastland County,county,,iso1:us#iso2:us-tx#fips:48133,,18360,"{'testPositivityRatio': 0.16747572815533981, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 17.89604730781201, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 2, 'testPositivityRatio': 2, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 279, 'deaths': 8, 'positiveTests': 279, 'negativeTests': 1724, 'contactTracers': None, 'hospitalBeds': {'capacity': 52, 'currentUsageTotal': None, 'currentUsageCovid': 4, 'typicalUsageRate': 0.24}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': None}, 'newCases': 6}",2020-11-06
48135,USA,TX,Ector County,county,,iso1:us#iso2:us-tx#fips:48135,,166223,"{'testPositivityRatio': 0.1643652561247216, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 66.60587627120537, 'contactTracerCapacityRatio': None, 'infectionRate': 1.27172187667, 'infectionRateCI90': 0.15324597843999999, 'icuHeadroomRatio': 0.7777777777777779, 'icuHeadroomDetails': {'currentIcuCovid': 21, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 23, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 2, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 2, 'icuHeadroomRatio': 3}","{'cases': 7261, 'deaths': 121, 'positiveTests': 4250, 'negativeTests': 24314, 'contactTracers': None, 'hospitalBeds': {'capacity': 652, 'currentUsageTotal': None, 'currentUsageCovid': 63, 'typicalUsageRate': 0.55}, 'icuBeds': {'capacity': 50, 'currentUsageTotal': None, 'currentUsageCovid': 21, 'typicalUsageRate': 0.67}, 'newCases': 187}",2020-11-06
48137,USA,TX,Edwards County,county,,iso1:us#iso2:us-tx#fips:48137,,1932,"{'testPositivityRatio': 0.0, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 0.0, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': None}","{'overall': 0, 'testPositivityRatio': 0, 'caseDensity': 0, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 39, 'deaths': 2, 'positiveTests': 39, 'negativeTests': 459, 'contactTracers': None, 'hospitalBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 0, 'typicalUsageRate': None}, 'icuBeds': {'capacity': None, 'currentUsageTotal': None, 'currentUsageCovid': 0, 'typicalUsageRate': None}, 'newCases': 0}",2020-11-06
48139,USA,TX,Ellis County,county,,iso1:us#iso2:us-tx#fips:48139,,184826,"{'testPositivityRatio': 0.05887792848335388, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 14.76291987367269, 'contactTracerCapacityRatio': None, 'infectionRate': 1.1121306394600001, 'infectionRateCI90': 0.30376557965000006, 'icuHeadroomRatio': 0.7215007215007215, 'icuHeadroomDetails': {'currentIcuCovid': 10, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 4, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 2, 'icuHeadroomRatio': 3}","{'cases': 5190, 'deaths': 85, 'positiveTests': 5190, 'negativeTests': 51621, 'contactTracers': None, 'hospitalBeds': {'capacity': 189, 'currentUsageTotal': None, 'currentUsageCovid': 36, 'typicalUsageRate': 0.49}, 'icuBeds': {'capacity': 18, 'currentUsageTotal': None, 'currentUsageCovid': 10, 'typicalUsageRate': 0.44}, 'newCases': 44}",2020-11-06
48141,USA,TX,El Paso County,county,,iso1:us#iso2:us-tx#fips:48141,,839238,"{'testPositivityRatio': 0.2920201513532375, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 227.92785155785882, 'contactTracerCapacityRatio': None, 'infectionRate': 1.30102988794, 'infectionRateCI90': 0.10000000000000009, 'icuHeadroomRatio': 2.4509803921568625, 'icuHeadroomDetails': {'currentIcuCovid': 290, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 113, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 3, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 2, 'icuHeadroomRatio': 3}","{'cases': 58429, 'deaths': 676, 'positiveTests': 58429, 'negativeTests': 293505, 'contactTracers': None, 'hospitalBeds': {'capacity': 2719, 'currentUsageTotal': None, 'currentUsageCovid': 995, 'typicalUsageRate': 0.62}, 'icuBeds': {'capacity': 232, 'currentUsageTotal': None, 'currentUsageCovid': 290, 'typicalUsageRate': 0.7}, 'newCases': 2074}",2020-11-06
48143,USA,TX,Erath County,county,,iso1:us#iso2:us-tx#fips:48143,,42698,"{'testPositivityRatio': 0.1349768875192604, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 24.424027890232395, 'contactTracerCapacityRatio': None, 'infectionRate': 0.964262053495, 'infectionRateCI90': 0.594976925255, 'icuHeadroomRatio': 0.425531914893617, 'icuHeadroomDetails': {'currentIcuCovid': 2, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 2, 'testPositivityRatio': 2, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 0}","{'cases': 1115, 'deaths': 18, 'positiveTests': 1115, 'negativeTests': 6721, 'contactTracers': None, 'hospitalBeds': {'capacity': 98, 'currentUsageTotal': None, 'currentUsageCovid': 8, 'typicalUsageRate': 0.3}, 'icuBeds': {'capacity': 5, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': 0.27}, 'newCases': 21}",2020-11-06
48145,USA,TX,Falls County,county,,iso1:us#iso2:us-tx#fips:48145,,17297,"{'testPositivityRatio': 0.07619047619047618, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 23.125397467768977, 'contactTracerCapacityRatio': None, 'infectionRate': 0.73211202594, 'infectionRateCI90': 0.71177612714, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 2, 'testPositivityRatio': 1, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 0, 'icuHeadroomRatio': 4}","{'cases': 708, 'deaths': 6, 'positiveTests': 708, 'negativeTests': 5550, 'contactTracers': None, 'hospitalBeds': {'capacity': 36, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': 0.09}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': None}, 'newCases': 2}",2020-11-06
48147,USA,TX,Fannin County,county,,iso1:us#iso2:us-tx#fips:48147,,35514,"{'testPositivityRatio': 0.04974489795918367, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 16.49248988326535, 'contactTracerCapacityRatio': None, 'infectionRate': 0.943532872911, 'infectionRateCI90': 0.689360710489, 'icuHeadroomRatio': 0.8547008547008548, 'icuHeadroomDetails': {'currentIcuCovid': 2, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 1, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 1, 'icuHeadroomRatio': 3}","{'cases': 834, 'deaths': 20, 'positiveTests': 834, 'negativeTests': 8190, 'contactTracers': None, 'hospitalBeds': {'capacity': 317, 'currentUsageTotal': None, 'currentUsageCovid': 7, 'typicalUsageRate': 0.49}, 'icuBeds': {'capacity': 2, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': 0.04}, 'newCases': 9}",2020-11-06
48149,USA,TX,Fayette County,county,,iso1:us#iso2:us-tx#fips:48149,,25346,"{'testPositivityRatio': 0.09482758620689655, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 12.963443090484832, 'contactTracerCapacityRatio': None, 'infectionRate': 1.1492708157200002, 'infectionRateCI90': 0.9072546999399995, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'actual', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 2, 'testPositivityRatio': 1, 'caseDensity': 2, 'contactTracerCapacityRatio': 4, 'infectionRate': 2, 'icuHeadroomRatio': 4}","{'cases': 547, 'deaths': 23, 'positiveTests': 547, 'negativeTests': 6394, 'contactTracers': None, 'hospitalBeds': {'capacity': 65, 'currentUsageTotal': None, 'currentUsageCovid': 2, 'typicalUsageRate': 0.26}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': None}, 'newCases': 7}",2020-11-06
48151,USA,TX,Fisher County,county,,iso1:us#iso2:us-tx#fips:48151,,3830,"{'testPositivityRatio': 0.2072936660268714, 'testPositivityRatioDetails': {'source': 'Valorum'}, 'caseDensity': 67.13912719134652, 'contactTracerCapacityRatio': None, 'infectionRate': None, 'infectionRateCI90': None, 'icuHeadroomRatio': None, 'icuHeadroomDetails': {'currentIcuCovid': 1, 'currentIcuCovidMethod': 'estimated', 'currentIcuNonCovid': 0, 'currentIcuNonCovidMethod': 'estimated_from_typical_utilization'}}","{'overall': 3, 'testPositivityRatio': 3, 'caseDensity': 3, 'contactTracerCapacityRatio': 4, 'infectionRate': 4, 'icuHeadroomRatio': 4}","{'cases': 125, 'deaths': 4, 'positiveTests': 125, 'negativeTests': 382, 'contactTracers': None, 'hospitalBeds': {'capacity': 14, 'currentUsageTotal': None, 'currentUsageCovid': 1, 'typicalUsageRate': 0.11}, 'icuBeds': {'capacity': 0, 'currentUsageTotal': None, 'currentUsageCovid': 0, 'typicalUsageRate': None}, 'newCases': 1}",2020-11-06
